zachariah,zeke,,,,,,,,,,,,,,,
zebedee,zeb,,,,,,,,,,,,,,,
zedediah,diah,,,,,,,,,,,,,,,
zedediah,dyer,,,,,,,,,,,,,,,
zedediah,zed,,,,,,,,,,,,,,,
zephaniah,zeph,,,,,,,,,,,,,,,
cheryl,sheryl,,,,,,,,,,,,,,,
sheryl,sher,,,,,,,,,,,,,,,
cher,sher,,,,,,,,,,,,,,,
anne,ann,,,,,,,,,,,,,,,
ron,ronnie,,,,,,,,,,,,,,,
eb,ebbie,,,,,,,,,,,,,,,
ada,addy,,,,,,,,,,,,,,,
dell,della,,,,,,,,,,,,,,,
adele,dell,,,,,,,,,,,,,,,
addy,adele,,,,,,,,,,,,,,,
philly,delphia,,,,,,,,,,,,,,,
al,bert,,,,,,,,,,,,,,,
bert,bertie,,,,,,,,,,,,,,,
rich,riche,,,,,,,,,,,,,,,
al,alex,,,,,,,,,,,,,,,
fred,freddy,,,,,,,,,,,,,,,
freda,frieda,,,,,,,,,,,,,,,
lon,lonzo,,,,,,,,,,,,,,,
manda,mandy,,,,,,,,,,,,,,,
emily,mel,,,,,,,,,,,,,,,
andy,drew,,,,,,,,,,,,,,,
nancy,nanny,,,,,,,,,,,,,,,
bella,belle,,,,,,,,,,,,,,,
ara,arry,,,,,,,,,,,,,,,
ara,belle,,,,,,,,,,,,,,,
gus,gussie,,,,,,,,,,,,,,,
babs,bab,,,,,,,,,,,,,,,
babs,barby,,,,,,,,,,,,,,,
bab,barby,,,,,,,,,,,,,,,
trix,trixie,,,,,,,,,,,,,,,
ben,bennie,,,,,,,,,,,,,,,
jamie,ben,,,,,,,,,,,,,,,
berney,bernie,,,,,,,,,,,,,,,
brad,ford,,,,,,,,,,,,,,,
biddie,biddy,,,,,,,,,,,,,,,
brady,brody,,,,,,,,,,,,,,,
rick,ricky,,,,,,,,,,,,,,,
vin,vinny,,,,,,,,,,,,,,,
ron,ronny,,,,,,,,,,,,,,,
carrie,cassie,,,,,,,,,,,,,,,
carol,carole,,,,,,,,,,,,,,,
cathy,kathy,,,,,,,,,,,,,,,
katy,kathy,,,,,,,,,,,,,,,
kit,kittie,,,,,,,,,,,,,,,
charlie,chuck,,,,,,,,,,,,,,,
lotta,lottie,,,,,,,,,,,,,,,
christy,crissy,,,,,,,,,,,,,,,
kris,chris,,,,,,,,,,,,,,,
clair,clare,,,,,,,,,,,,,,,
clare,clara,,,,,,,,,,,,,,,
clair,clara,,,,,,,,,,,,,,,
cliff,cliff,,,,,,,,,,,,,,,
con,conny,,,,,,,,,,,,,,,
nelle,nelly,,,,,,,,,,,,,,,
dan,danny,,,,,,,,,,,,,,,
debbie,deb,,,,,,,,,,,,,,,
debbie,debby,,,,,,,,,,,,,,,
debby,deb,,,,,,,,,,,,,,,
donnie,donny,,,,,,,,,,,,,,,
dot,dotty,,,,,,,,,,,,,,,
ed,eddie,,,,,,,,,,,,,,,
ed,eddy,,,,,,,,,,,,,,,
eddie,eddy,,,,,,,,,,,,,,,
ted,teddy,,,,,,,,,,,,,,,
bess,bessie,,,,,,,,,,,,,,,
beth,betsy,,,,,,,,,,,,,,,
beth,betty,,,,,,,,,,,,,,,
lib,libby,,,,,,,,,,,,,,,
lisa,liz,,,,,,,,,,,,,,,
lisa,lizzie,,,,,,,,,,,,,,,
lizzie,liz,,,,,,,,,,,,,,,
ellie,elly,,,,,,,,,,,,,,,
manny,manuel,,,,,,,,,,,,,,,
emma,emmy,,,,,,,,,,,,,,,
eva,eve,,,,,,,,,,,,,,,
fran,frannie,,,,,,,,,,,,,,,
frankie,frank,,,,,,,,,,,,,,,
gabby,gabe,,,,,,,,,,,,,,,
geoff,jeff,,,,,,,,,,,,,,,
gerry,jerry,,,,,,,,,,,,,,,
gert,gertie,,,,,,,,,,,,,,,
gwen,wendy,,,,,,,,,,,,,,,
ella,ellen,,,,,,,,,,,,,,,
lena,ellen,,,,,,,,,,,,,,,
jim,jimmie,,,,,,,,,,,,,,,
jerry,jereme,,,,,,,,,,,,,,,
jody,jo,,,,,,,,,,,,,,,
joe,joey,,,,,,,,,,,,,,,
julie,jule,,,,,,,,,,,,,,,
kate,kay,,,,,,,,,,,,,,,
kenny,ken,,,,,,,,,,,,,,,
kendrick,ken,,,,,,,,,,,,,,,
kendrick,kenny,,,,,,,,,,,,,,,
leo,leon,,,,,,,,,,,,,,,
lil,lilly,,,,,,,,,,,,,,,
lil,lily,,,,,,,,,,,,,,,
lilly,lily,,,,,,,,,,,,,,,
lindy,lynn,,,,,,,,,,,,,,,
lois,lou,,,,,,,,,,,,,,,
lou,lu,,,,,,,,,,,,,,,
maddy,madge,,,,,,,,,,,,,,,
marge,margery,,,,,,,,,,,,,,,
margie,margie,,,,,,,,,,,,,,,
peg,peggy,,,,,,,,,,,,,,,
mat,mattie,,,,,,,,,,,,,,,
patsy,patty,,,,,,,,,,,,,,,
mick,micky,,,,,,,,,,,,,,,
mike,mick,,,,,,,,,,,,,,,
mike,micky,,,,,,,,,,,,,,,
gum,monty,,,,,,,,,,,,,,,
waldo,ossy,,,,,,,,,,,,,,,
waldo,ozzy,,,,,,,,,,,,,,,
ossy,ozzy,,,,,,,,,,,,,,,
pat,pat,,,,,,,,,,,,,,,
becca,beck,,,,,,,,,,,,,,,
beck,becky,,,,,,,,,,,,,,,
reba,becca,,,,,,,,,,,,,,,
reba,beck,,,,,,,,,,,,,,,
reg,reggie,,,,,,,,,,,,,,,
dick,rick,,,,,,,,,,,,,,,
rich,rick,,,,,,,,,,,,,,,
rich,dick,,,,,,,,,,,,,,,
ricky,dick,,,,,,,,,,,,,,,
ricky,rich,,,,,,,,,,,,,,,
bob,rob,,,,,,,,,,,,,,,
bobby,rob,,,,,,,,,,,,,,,
bobby,bob,,,,,,,,,,,,,,,
bert,bob,,,,,,,,,,,,,,,
bert,bobby,,,,,,,,,,,,,,,
rosa,rose,,,,,,,,,,,,,,,
rose,rosie,,,,,,,,,,,,,,,
sam,sammy,,,,,,,,,,,,,,,
sue,susie,,,,,,,,,,,,,,,
susie,suzie,,,,,,,,,,,,,,,
tom,tommy,,,,,,,,,,,,,,,
tim,timmy,,,,,,,,,,,,,,,
vic,vicki,,,,,,,,,,,,,,,
vic,vicky,,,,,,,,,,,,,,,
vicki,vicky,,,,,,,,,,,,,,,
vince,vinnie,,,,,,,,,,,,,,,
wally,walt,,,,,,,,,,,,,,,
will,willie,,,,,,,,,,,,,,,
bill,willie,,,,,,,,,,,,,,,
bill,billy,,,,,,,,,,,,,,,
will,bill,,,,,,,,,,,,,,,
nick,nik,,,,,,,,,,,,,,,
nik,nick,,,,,,,,,,,,,,,
solomon,sal,salmon,saul,sol,solly,zolly,,,,,,,,,,
kristine,chris,christy,crissy,kris,kristy,tina,,,,,,,,,,
christopher,chris,kit,,,,,,,,,,,,,,
phillip,phil,phil,,,,,,,,,,,,,,
rafaela,rafa,,,,,,,,,,,,,,,
janet,jan,jan,jessie,,,,,,,,,,,,,
curtis,curt,,,,,,,,,,,,,,,
judson,jud,sonny,,,,,,,,,,,,,,
sophia,sophie,,,,,,,,,,,,,,,
morris,morey,,,,,,,,,,,,,,,
teresa,terry,,,,,,,,,,,,,,,
zachariah,zach,zachy,zeke,,,,,,,,,,,,,
martina,tina,,,,,,,,,,,,,,,
isabel,bell,bella,belle,ib,issy,nib,nibby,tibbie,,,,,,,,
irving,irv,,,,,,,,,,,,,,,
william,bela,bell,bill,billy,will,willie,willy,,,,,,,,,
billy,fred,,,,,,,,,,,,,,,
lenora,lee,nora,,,,,,,,,,,,,,
linda,lindy,lynn,,,,,,,,,,,,,,
alfonse,al,,,,,,,,,,,,,,,
elias,eli,lee,lias,,,,,,,,,,,,,
matilda,matty,maud,tilly,,,,,,,,,,,,,
amanda,manda,mandy,,,,,,,,,,,,,,
lincoln,link,,,,,,,,,,,,,,,
millicent,milly,missy,,,,,,,,,,,,,,
albert,al,bert,,,,,,,,,,,,,,
geoffrey,geoff,jeff,,,,,,,,,,,,,,
barbara,bab,babs,barby,bobbie,,,,,,,,,,,,
natalie,natty,nettie,,,,,,,,,,,,,,
olive,livia,nollie,ollie,,,,,,,,,,,,,
magdelina,lena,madge,magda,,,,,,,,,,,,,
helene,ella,ellen,ellie,lena,,,,,,,,,,,,
andrew,andy,drew,,,,,,,,,,,,,,
rosabel,belle,rosa,rose,roz,,,,,,,,,,,,
miranda,mandy,mira,randy,,,,,,,,,,,,,
donald,don,donnie,donny,dony,,,,,,,,,,,,
wilber,bert,will,,,,,,,,,,,,,,
abram,ab,,,,,,,,,,,,,,,
ezra,ez,,,,,,,,,,,,,,,
deborah,deb,debbie,debby,,,,,,,,,,,,,
roseann,ann,rose,rosie,roz,,,,,,,,,,,,
wilhelmina,mina,minnie,willie,wilma,,,,,,,,,,,,
simon,si,sion,,,,,,,,,,,,,,
paula,lina,polly,,,,,,,,,,,,,,
debora,deb,debbie,debby,,,,,,,,,,,,,
florence,flo,flora,flossy,,,,,,,,,,,,,
courtney,court,curt,,,,,,,,,,,,,,
theresa,terry,tess,tessa,tessie,thirza,thursa,tracy,,,,,,,,,
lavinia,ina,vina,viney,,,,,,,,,,,,,
agnes,aggy,inez,nessa,,,,,,,,,,,,,
tryphena,phena,,,,,,,,,,,,,,,
carolyn,carrie,cassie,lynn,,,,,,,,,,,,,
rodger,bobby,hodge,robby,robin,rod,roge,rupert,,,,,,,,,
washington,wash,,,,,,,,,,,,,,,
kimberley,kim,,,,,,,,,,,,,,,
hepsibah,hipsie,,,,,,,,,,,,,,,
edwin,ed,eddie,eddy,ned,win,,,,,,,,,,,
cordelia,cordy,delia,,,,,,,,,,,,,,
elswood,elsey,,,,,,,,,,,,,,,
walter,wally,walt,,,,,,,,,,,,,,
peter,pate,pete,pete,pete,,,,,,,,,,,,
marcus,mark,,,,,,,,,,,,,,,
nancy,ann,nan,nan,,,,,,,,,,,,,
elouise,louise,,,,,,,,,,,,,,,
lillah,lil,lilly,lily,lolly,,,,,,,,,,,,
ellswood,elsey,,,,,,,,,,,,,,,
thomas,thom,thom,tom,tom,tom,tommy,tommy,tommy,,,,,,,,
eliphalet,left,,,,,,,,,,,,,,,
gabriella,ella,gabby,,,,,,,,,,,,,,
miriam,mimi,mitzi,,,,,,,,,,,,,,
jedidiah,jed,,,,,,,,,,,,,,,
eduardo,ed,eddie,eddy,,,,,,,,,,,,,
cameron,cam,ron,ron,ronny,,,,,,,,,,,,
vincenzo,vic,vin,vinnie,vinny,,,,,,,,,,,,
christine,chris,chrissy,crissy,kris,kristy,tina,,,,,,,,,,
mehitabel,hetty,hitty,mabel,mitty,,,,,,,,,,,,
christiana,ann,chris,christy,crissy,kris,kristy,tina,,,,,,,,,
matthew,matt,mattie,matty,thias,thys,,,,,,,,,,,
winnifred,fred,freddie,freddy,winnie,winny,,,,,,,,,,,
kingsley,king,,,,,,,,,,,,,,,
roland,lanny,orlando,rollo,rolly,,,,,,,,,,,,
prescott,pres,scott,scotty,,,,,,,,,,,,,
anderson,andy,,,,,,,,,,,,,,,
joseph,jody,joe,joey,jos,,,,,,,,,,,,
lorenzo,loren,,,,,,,,,,,,,,,
ignatius,iggy,nace,nate,natius,,,,,,,,,,,,
dalton,dahl,,,,,,,,,,,,,,,
domenic,dom,,,,,,,,,,,,,,,
minerva,minnie,,,,,,,,,,,,,,,
frieda,fred,freddie,freddy,,,,,,,,,,,,,
thom,tom,tommy,,,,,,,,,,,,,,
benedict,ben,ben,bennie,,,,,,,,,,,,,
lillian,lil,lilly,lolly,,,,,,,,,,,,,
parmelia,amelia,melia,milly,,,,,,,,,,,,,
asenath,assene,natty,sene,,,,,,,,,,,,,
lucinda,cindy,lou,lu,lucy,,,,,,,,,,,,
lois,louise,,,,,,,,,,,,,,,
elsie,elsey,,,,,,,,,,,,,,,
simeon,si,sion,,,,,,,,,,,,,,
nathan,nat,nate,,,,,,,,,,,,,,
caroline,carol,carole,carrie,cassie,lynn,,,,,,,,,,,
isabelle,bella,belle,ib,issy,nib,nibby,tibbie,,,,,,,,,
mahala,hallie,,,,,,,,,,,,,,,
edgar,ed,eddie,eddy,,,,,,,,,,,,,
cyrenius,cene,cy,renius,serene,swene,,,,,,,,,,,
katherine,cassie,cathy,kate,kathy,katy,kay,kaye,kit,kittie,lena,trina,,,,,
melissa,lisa,lissa,mel,milly,missy,,,,,,,,,,,
susan,hannah,sue,sukey,susie,suzie,,,,,,,,,,,
louisa,eliza,lois,lou,,,,,,,,,,,,,
ferdinand,ferdie,fred,freddie,freddy,,,,,,,,,,,,
lorraine,lorrie,,,,,,,,,,,,,,,
jean,jane,jeannie,,,,,,,,,,,,,,
vincent,vic,vin,vince,vinnie,vinny,,,,,,,,,,,
kingston,king,,,,,,,,,,,,,,,
marjorie,margie,margy,,,,,,,,,,,,,,
reuben,rube,,,,,,,,,,,,,,,
benjamin,ben,benjy,bennie,jamie,,,,,,,,,,,,
lamont,monty,,,,,,,,,,,,,,,
virginia,ginger,ginny,jane,jennie,virgy,,,,,,,,,,,
lafayette,fate,laffie,,,,,,,,,,,,,,
lester,les,,,,,,,,,,,,,,,
frederick,fred,fred,freddie,freddy,freddy,fritz,,,,,,,,,,
emanuel,manny,manuel,,,,,,,,,,,,,,
abel,ab,abe,eb,ebbie,,,,,,,,,,,,
arabella,ara,arry,bella,belle,,,,,,,,,,,,
margaret,daisy,gretta,madge,maggie,maggy,marge,margery,margie,margie,margy,meg,midge,peg,peggy,peggy,rita
allen,al,,,,,,,,,,,,,,,
hubert,bert,bert,hub,hugh,,,,,,,,,,,,
ronald,naldo,ron,ron,ron,ronny,ronny,ronny,,,,,,,,,
lyndon,lindy,lynn,,,,,,,,,,,,,,
randolph,dolph,randy,,,,,,,,,,,,,,
valerie,val,val,val,,,,,,,,,,,,,
derrick,eric,rick,rick,ricky,,,,,,,,,,,,
rudolph,dolph,olph,rolf,rudy,,,,,,,,,,,,
edythe,edie,edye,,,,,,,,,,,,,,
willie,fred,,,,,,,,,,,,,,,
dorcus,darkey,,,,,,,,,,,,,,,
yvonne,vonna,,,,,,,,,,,,,,,
adeline,ada,addy,delia,dell,lena,,,,,,,,,,,
bernard,barney,berney,bernie,,,,,,,,,,,,,
oliver,ollie,,,,,,,,,,,,,,,
almena,allie,mena,,,,,,,,,,,,,,
patricia,pat,patsy,patty,tricia,,,,,,,,,,,,
norbert,bert,norby,,,,,,,,,,,,,,
joanne,jo,,,,,,,,,,,,,,,
hephsibah,hipsie,,,,,,,,,,,,,,,
veronica,franky,frony,ron,ronie,ronna,ronnie,ronnie,vonnie,,,,,,,,
richard,dick,dickie,dickon,dicky,rich,rick,rick,rick,ricky,ricky,,,,,,
abiel,ab,,,,,,,,,,,,,,,
augustine,august,austin,gus,gus,,,,,,,,,,,,
olivia,livia,nollie,ollie,,,,,,,,,,,,,
gwendolyn,gwen,wendy,,,,,,,,,,,,,,
ernest,ernie,,,,,,,,,,,,,,,
david,dave,davey,day,,,,,,,,,,,,,
belinda,belle,linda,,,,,,,,,,,,,,
philip,phil,,,,,,,,,,,,,,,
aldrich,rich,riche,,,,,,,,,,,,,,
loretta,etta,lorrie,retta,,,,,,,,,,,,,
debra,deb,debbie,,,,,,,,,,,,,,
robert,bob,bobby,dob,dobbin,hob,hobkin,rob,rob,,,,,,,,
stephen,steph,steve,,,,,,,,,,,,,,
winifred,freddie,winnet,winnie,,,,,,,,,,,,,
edith,edie,edie,edye,,,,,,,,,,,,,
percival,percy,,,,,,,,,,,,,,,
ebenezer,eb,ebbie,eben,,,,,,,,,,,,,
nathaniel,nat,nate,nathan,natty,than,,,,,,,,,,,
lemuel,lem,,,,,,,,,,,,,,,
jane,janie,jean,jennie,jessie,,,,,,,,,,,,
alfred,al,fred,freddy,,,,,,,,,,,,,
jacobus,jacob,,,,,,,,,,,,,,,
patrick,paddy,pat,pate,patsy,peter,,,,,,,,,,,
zephaniah,zeph,,,,,,,,,,,,,,,
patience,pat,patty,,,,,,,,,,,,,,
henry,hal,hank,harry,,,,,,,,,,,,,
cynthia,cindy,cindy,cintha,,,,,,,,,,,,,
alberta,allie,bert,bertie,,,,,,,,,,,,,
eleanor,elaine,ellen,ellen,ellie,lanna,lenora,nelly,nora,,,,,,,,
josephine,fina,jo,jody,joey,josey,,,,,,,,,,,
beatrice,bea,trisha,trix,trixie,,,,,,,,,,,,
lidia,lyddy,,,,,,,,,,,,,,,
wilfred,fred,will,willie,,,,,,,,,,,,,
silas,si,,,,,,,,,,,,,,,
helen,ella,ellen,ellie,lena,,,,,,,,,,,,
christina,chris,christy,crissy,kris,kristy,tina,tina,,,,,,,,,
wilson,will,willie,willy,,,,,,,,,,,,,
alexander,al,alex,sandy,,,,,,,,,,,,,
philetus,leet,phil,,,,,,,,,,,,,,
henrietta,etta,etty,hank,nettie,retta,,,,,,,,,,,
susannah,hannah,sue,sukey,susie,,,,,,,,,,,,
anthony,tony,,,,,,,,,,,,,,,
josiah,jos,,,,,,,,,,,,,,,
irene,rena,,,,,,,,,,,,,,,
cedric,ced,rick,ricky,,,,,,,,,,,,,
kristin,chris,,,,,,,,,,,,,,,
submit,mitty,,,,,,,,,,,,,,,
leslie,les,,,,,,,,,,,,,,,
horace,horry,,,,,,,,,,,,,,,
elmira,ellie,elly,mira,,,,,,,,,,,,,
rosabella,belle,rosa,rose,roz,,,,,,,,,,,,
kathryn,kathy,,,,,,,,,,,,,,,
rosalyn,linda,rosa,rose,roz,,,,,,,,,,,,
shirley,lee,sherry,shirl,,,,,,,,,,,,,
rachel,shelly,,,,,,,,,,,,,,,
reginald,naldo,reg,reggie,renny,,,,,,,,,,,,
joanna,hannah,jo,joan,jody,,,,,,,,,,,,
rosalinda,linda,rosa,rose,roz,,,,,,,,,,,,
geraldine,dina,gerrie,gerry,jerry,,,,,,,,,,,,
shelton,shel,shelly,tony,,,,,,,,,,,,,
dennis,denny,,,,,,,,,,,,,,,
michelle,mickey,,,,,,,,,,,,,,,
hannah,anna,nan,nanny,,,,,,,,,,,,,
sabrina,brina,,,,,,,,,,,,,,,
samuel,sam,sam,sammy,sammy,,,,,,,,,,,,
leonard,len,lenny,leo,leon,lineau,,,,,,,,,,,
harriet,hattie,,,,,,,,,,,,,,,
abner,ab,,,,,,,,,,,,,,,
augusta,aggy,gatsy,gussie,tina,,,,,,,,,,,,
elijah,eli,lige,,,,,,,,,,,,,,
zedediah,diah,dyer,zed,,,,,,,,,,,,,
keziah,kizza,kizzie,,,,,,,,,,,,,,
eugene,gene,,,,,,,,,,,,,,,
alicia,allie,elsie,lisa,,,,,,,,,,,,,
jacob,jaap,jake,jay,jay,,,,,,,,,,,,
nicholas,claas,claes,nick,,,,,,,,,,,,,
melinda,linda,lindy,lindy,lynn,mel,mindy,,,,,,,,,,
ephraim,eph,,,,,,,,,,,,,,,
augustina,aggy,gatsy,gussie,tina,,,,,,,,,,,,
matthias,matt,thias,thys,,,,,,,,,,,,,
arabelle,ara,arry,bella,belle,,,,,,,,,,,,
cornelia,cornie,corny,nelia,nelle,nelly,,,,,,,,,,,
julias,jule,,,,,,,,,,,,,,,
allisandra,allie,,,,,,,,,,,,,,,
kasey,k.c.,,,,,,,,,,,,,,,
joshua,jos,josh,,,,,,,,,,,,,,
edward,ed,eddie,eddy,ned,ted,teddy,,,,,,,,,,
chauncey,chan,,,,,,,,,,,,,,,
deliverance,della,delly,dilly,,,,,,,,,,,,,
paulina,lina,polly,,,,,,,,,,,,,,
isaac,ike,zeke,,,,,,,,,,,,,,
columbus,clum,,,,,,,,,,,,,,,
rudolphus,dolph,olph,rolf,rudy,,,,,,,,,,,,
julia,jill,julie,,,,,,,,,,,,,,
johannah,hannah,joan,jody,nonie,,,,,,,,,,,,
roger,bobby,hodge,robby,robin,rod,roge,rupert,,,,,,,,,
clifton,cliff,tony,,,,,,,,,,,,,,
jefferson,jeff,sonny,,,,,,,,,,,,,,
armena,arry,mena,,,,,,,,,,,,,,
jeffrey,geoff,jeff,jeff,,,,,,,,,,,,,
wilbur,willie,willy,,,,,,,,,,,,,,
daniel,dan,danny,,,,,,,,,,,,,,
pamela,pam,,,,,,,,,,,,,,,
lydia,lyddy,,,,,,,,,,,,,,,
broderick,brady,brody,rick,ricky,,,,,,,,,,,,
roxanne,ann,rose,roxie,,,,,,,,,,,,,
obadiah,diah,dyer,obed,obie,,,,,,,,,,,,
oswald,ossy,ozzy,waldo,,,,,,,,,,,,,
kenneth,ken,kendrick,kenny,,,,,,,,,,,,,
luella,ella,lu,lula,,,,,,,,,,,,,
prudence,prudy,prue,,,,,,,,,,,,,,
kendall,ken,kenny,,,,,,,,,,,,,,
lucille,cille,lou,lu,lucy,,,,,,,,,,,,
frances,cissy,fanny,fran,francie,frankie,frannie,franniey,sis,,,,,,,,
herbert,bert,herb,,,,,,,,,,,,,,
aaron,erin,ron,ronnie,,,,,,,,,,,,,
gabriel,gabby,gabe,,,,,,,,,,,,,,
gerald,gerry,jerry,,,,,,,,,,,,,,
dicey,dicie,,,,,,,,,,,,,,,
feltie,felty,,,,,,,,,,,,,,,
terence,terry,,,,,,,,,,,,,,,
jemima,mima,,,,,,,,,,,,,,,
steven,steph,steve,,,,,,,,,,,,,,
adelphia,addy,adele,dell,delphia,philly,,,,,,,,,,,
juanita,nettie,nita,,,,,,,,,,,,,,
dennison,denny,,,,,,,,,,,,,,,
edmond,ed,eddie,eddy,,,,,,,,,,,,,
ann,annie,nan,nana,nancy,nanny,,,,,,,,,,,
julian,jule,,,,,,,,,,,,,,,
abigail,abby,gail,gail,nabby,,,,,,,,,,,,
cornelius,con,conny,corny,niel,,,,,,,,,,,,
louise,eliza,lois,lou,,,,,,,,,,,,,
francine,fran,francie,frannie,franniey,,,,,,,,,,,,
alfreda,alfy,freda,freddy,frieda,,,,,,,,,,,,
christa,chris,,,,,,,,,,,,,,,
arlene,arly,lena,,,,,,,,,,,,,,
amelia,amy,emily,mel,millie,,,,,,,,,,,,
bartholomew,bart,bartel,bat,mees,meus,,,,,,,,,,,
christian,chris,chris,kit,,,,,,,,,,,,,
clarence,clair,clare,,,,,,,,,,,,,,
penelope,penny,,,,,,,,,,,,,,,
clifford,cliff,ford,,,,,,,,,,,,,,
priscilla,cilla,cissy,prissy,,,,,,,,,,,,,
lisa,alice,melissa,,,,,,,,,,,,,,
fidelia,delia,,,,,,,,,,,,,,,
martin,marty,,,,,,,,,,,,,,,
gabrielle,ella,gabby,,,,,,,,,,,,,,
rebecca,becca,beck,becky,reba,,,,,,,,,,,,
constance,connie,,,,,,,,,,,,,,,
darlene,darry,lena,,,,,,,,,,,,,,
gertrude,gert,gertie,trudy,,,,,,,,,,,,,
clarissa,cissy,clara,,,,,,,,,,,,,,
stephan,steve,,,,,,,,,,,,,,,
lucias,luke,,,,,,,,,,,,,,,
lucas,luke,,,,,,,,,,,,,,,
clement,clem,clem,,,,,,,,,,,,,,
margaretta,daisy,gretta,madge,maggie,marge,margery,margie,meg,midge,peg,peggy,rita,,,,
tobias,bias,toby,,,,,,,,,,,,,,
eric,rick,ricky,,,,,,,,,,,,,,
napoleon,leon,nap,nappy,,,,,,,,,,,,,
hermione,hermie,,,,,,,,,,,,,,,
epaphroditius,dite,ditus,dyce,dyche,eppa,,,,,,,,,,,
hezekiah,hez,hy,kiah,,,,,,,,,,,,,
fredericka,freda,freddy,frieda,ricka,,,,,,,,,,,,
marvin,marv,,,,,,,,,,,,,,,
hiram,hy,,,,,,,,,,,,,,,
franklin,fran,frank,,,,,,,,,,,,,,
luther,luke,,,,,,,,,,,,,,,
delbert,bert,del,,,,,,,,,,,,,,
wallace,wally,,,,,,,,,,,,,,,
jonathan,john,nathan,,,,,,,,,,,,,,
edmund,ed,ed,eddie,eddy,ned,ted,,,,,,,,,,
sandra,cassandra,sandy,,,,,,,,,,,,,,
ricardo,rick,ricky,,,,,,,,,,,,,,
isadora,dora,issy,,,,,,,,,,,,,,
kathleen,cassie,cathy,kathy,kathy,katy,kay,kit,kittie,lena,trina,,,,,,
evaline,eva,eve,lena,,,,,,,,,,,,,
lawrence,larry,lon,lonny,lorne,lorry,,,,,,,,,,,
relief,leafa,,,,,,,,,,,,,,,
casey,k.c.,,,,,,,,,,,,,,,
archibald,archie,,,,,,,,,,,,,,,
eleazer,lazar,,,,,,,,,,,,,,,
winfield,field,win,winny,,,,,,,,,,,,,
heloise,eloise,elouise,lois,,,,,,,,,,,,,
katelin,kate,kay,kaye,,,,,,,,,,,,,
mary,mae,mamie,mitzi,molly,polly,,,,,,,,,,,
ezekiel,ez,zeke,,,,,,,,,,,,,,
sylvester,si,sly,sy,syl,vessie,vester,vet,,,,,,,,,
elbert,albert,,,,,,,,,,,,,,,
franklind,frank,,,,,,,,,,,,,,,
serena,rena,,,,,,,,,,,,,,,
woodrow,drew,wood,woody,,,,,,,,,,,,,
jon,john,nathan,,,,,,,,,,,,,,
calvin,cal,vin,vinny,,,,,,,,,,,,,
chester,chet,,,,,,,,,,,,,,,
roberta,bert,bertie,birdie,bobbie,bobbie,robbie,,,,,,,,,,
clarinda,clara,,,,,,,,,,,,,,,
regina,gina,reggie,,,,,,,,,,,,,,
johanna,jo,,,,,,,,,,,,,,,
camille,cammie,millie,,,,,,,,,,,,,,
kimberly,kim,,,,,,,,,,,,,,,
elze,elsey,,,,,,,,,,,,,,,
emeline,em,emily,emma,emmy,milly,,,,,,,,,,,
roxanna,ann,rose,roxie,,,,,,,,,,,,,
timothy,tim,tim,tim,timmy,timmy,timmy,,,,,,,,,,
catherine,cassie,cathy,kathy,katy,kay,kit,kittie,lena,trina,,,,,,,
faith,fay,,,,,,,,,,,,,,,
seymour,morey,see,,,,,,,,,,,,,,
estella,essy,stella,,,,,,,,,,,,,,
will,fred,,,,,,,,,,,,,,,
roseanna,ann,rose,rosie,roz,,,,,,,,,,,,
isabella,bella,belle,ib,issy,nib,nibby,tibbie,,,,,,,,,
asaph,asa,,,,,,,,,,,,,,,
anne,annie,nan,nana,nancy,nanny,,,,,,,,,,,
lavina,ina,vina,viney,,,,,,,,,,,,,
charles,carl,charlie,chick,chuck,chuck,,,,,,,,,,,
valeri,val,,,,,,,,,,,,,,,
james,jamie,jem,jim,jimmie,jimmy,,,,,,,,,,,
zebedee,zeb,,,,,,,,,,,,,,,
hopkins,hop,hopp,,,,,,,,,,,,,,
charlotte,char,lotta,lottie,sherry,,,,,,,,,,,,
aileen,allie,lena,,,,,,,,,,,,,,
isidore,izzy,,,,,,,,,,,,,,,
joan,jo,nonie,,,,,,,,,,,,,,
alice,allie,elsie,lisa,,,,,,,,,,,,,
victoria,torie,tory,vic,vicki,vicky,,,,,,,,,,,
letitia,lettice,lettie,tish,titia,,,,,,,,,,,,
roseanne,ann,,,,,,,,,,,,,,,
august,gus,,,,,,,,,,,,,,,
jeremiah,jereme,jerry,,,,,,,,,,,,,,
arthur,art,,,,,,,,,,,,,,,
dal,dahl,,,,,,,,,,,,,,,
maurice,morey,,,,,,,,,,,,,,,
barnabas,barney,,,,,,,,,,,,,,,
carolann,carol,carole,,,,,,,,,,,,,,
sheridan,dan,danny,sher,,,,,,,,,,,,,
madeline,lena,maddy,madge,magda,maggie,,,,,,,,,,,
bridget,biddie,biddy,bridgie,bridie,,,,,,,,,,,,
conrad,con,conny,,,,,,,,,,,,,,
sidney,sid,syd,,,,,,,,,,,,,,
joann,jo,,,,,,,,,,,,,,,
jeanette,janet,jean,jessie,nettie,,,,,,,,,,,,
abraham,ab,abe,,,,,,,,,,,,,,
antonia,ann,netta,tony,,,,,,,,,,,,,
elisha,eli,lish,,,,,,,,,,,,,,
emily,emma,emmy,millie,,,,,,,,,,,,,
levi,lee,,,,,,,,,,,,,,,
kristen,chris,,,,,,,,,,,,,,,
mildred,milly,,,,,,,,,,,,,,,
